"coluna","codigo","descricao"
"PA_PROC_ID","0202010724","ELETROFORESE DE PROTEINAS"
"PA_PROC_ID","0202010732","GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE )"
"PA_PROC_ID","0202010740","PROVA DA D-XILOSE"
"PA_PROC_ID","0202010759","TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS"
"PA_PROC_ID","0202010767","DOSAGEM DE 25 HIDROXIVITAMINA D"
"PA_PROC_ID","0202010775","DETERMINACAO DE CREMATOCRITO NO LEITE HUMANO ORDENHADO"
"PA_PROC_ID","0202010783","ACIDEZ TITULAVEL NO LEITE HUMANO (DORNIC)"
"PA_PROC_ID","0202010791","DOSAGEM DE PEPTIDEOS NATRIURETICOS TIPO B (BNP E NT-PROBNP)"
"PA_PROC_ID","0202020010","CITOQUIMICA HEMATOLOGICA"
"PA_PROC_ID","0202020029","CONTAGEM DE PLAQUETAS"
"PA_PROC_ID","0202020037","CONTAGEM DE RETICULOCITOS"
"PA_PROC_ID","0202020045","DETERMINACAO DE CURVA DE RESISTENCIA GLOBULAR"
"PA_PROC_ID","0202020053","DETERMINACAO DE ENZIMAS ERITROCITARIAS (CADA)"
"PA_PROC_ID","0202020061","DETERMINACAO DE SULFO-HEMOGLOBINA"
"PA_PROC_ID","0202020070","DETERMINACAO DE TEMPO DE COAGULACAO"
"PA_PROC_ID","0202020088","DETERMINACAO DE TEMPO DE LISE DA EUGLOBULINA"
"PA_PROC_ID","0202020096","DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE"
"PA_PROC_ID","0202020100","DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY"
"PA_PROC_ID","0202020118","DETERMINACAO DE TEMPO DE SOBREVIDA DE HEMACIAS"
"PA_PROC_ID","0202020126","DETERMINACAO DE TEMPO DE TROMBINA"
"PA_PROC_ID","0202020134","DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA)"
"PA_PROC_ID","0202020142","DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP)"
"PA_PROC_ID","0202020150","DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS)"
"PA_PROC_ID","0202020169","DOSAGEM DE ANTICOAGULANTE CIRCULANTE"
"PA_PROC_ID","0202020177","DOSAGEM DE ANTITROMBINA III"
"PA_PROC_ID","0202020185","DOSAGEM DE FATOR II"
"PA_PROC_ID","0202020193","DOSAGEM DE FATOR IX"
"PA_PROC_ID","0202020207","DOSAGEM DE FATOR V"
"PA_PROC_ID","0202020215","DOSAGEM DE FATOR VII"
"PA_PROC_ID","0202020223","DOSAGEM DE FATOR VIII"
"PA_PROC_ID","0202020231","DOSAGEM DE FATOR VIII (INIBIDOR)"
"PA_PROC_ID","0202020240","DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO)"
"PA_PROC_ID","0202020258","DOSAGEM DE FATOR X"
"PA_PROC_ID","0202020266","DOSAGEM DE FATOR XI"
"PA_PROC_ID","0202020274","DOSAGEM DE FATOR XII"
"PA_PROC_ID","0202020282","DOSAGEM DE FATOR XIII"
"PA_PROC_ID","0202020290","DOSAGEM DE FIBRINOGENIO"
"PA_PROC_ID","0202020304","DOSAGEM DE HEMOGLOBINA"
"PA_PROC_ID","0202020312","DOSAGEM DE HEMOGLOBINA - INSTABILIDADE A 37OC"
"PA_PROC_ID","0202020320","DOSAGEM DE HEMOGLOBINA FETAL"
"PA_PROC_ID","0202020339","DOSAGEM DE HEMOSSIDERINA"
"PA_PROC_ID","0202020347","DOSAGEM DE PLASMINOGENIO"
"PA_PROC_ID","0202020355","ELETROFORESE DE HEMOGLOBINA"
"PA_PROC_ID","0202020363","ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)"
"PA_PROC_ID","0202020371","HEMATOCRITO"
"PA_PROC_ID","0202020380","HEMOGRAMA COMPLETO"
"PA_PROC_ID","0202020398","LEUCOGRAMA"
"PA_PROC_ID","0202020401","PESQUISA DE ATIVIDADE DO COFATOR DE RISTOCETINA"
"PA_PROC_ID","0202020410","PESQUISA DE CELULAS LE"
"PA_PROC_ID","0202020428","PESQUISA DE CORPUSCULOS DE HEINZ"
"PA_PROC_ID","0202020436","PESQUISA DE FILARIA"
"PA_PROC_ID","0202020444","PESQUISA DE HEMOGLOBINA S"
"PA_PROC_ID","0202020452","PESQUISA DE PLASMODIOS POR GOTA ESPESSA E ESFREGACO"
"PA_PROC_ID","0202020460","PESQUISA DE TRIPANOSSOMA"
"PA_PROC_ID","0202020479","PROVA DE COMPATIBILIDADE PRE-TRANSFUSIONAL (MEIOS SALINOS, ALBUMINOSO E COOMBS)"
"PA_PROC_ID","0202020487","PROVA DE CONSUMO DE PROTROMBINA"
"PA_PROC_ID","0202020495","PROVA DE RETRACAO DO COAGULO"
"PA_PROC_ID","0202020509","PROVA DO LACO"
"PA_PROC_ID","0202020517","RASTREIO P/ DEFICIENCIA DE ENZIMAS ERITROCITARIAS"
"PA_PROC_ID","0202020525","TESTE DE AGREGACAO DE PLAQUETAS"
"PA_PROC_ID","0202020533","TESTE DE HAM (HEMOLISE ACIDA)"
"PA_PROC_ID","0202020541","TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD)"
"PA_PROC_ID","0202020550","DOSAGEM DE PROTEINA C FUNCIONAL"
"PA_PROC_ID","0202020568","DOSAGEM DE PROTEINA S FUNCIONAL"
"PA_PROC_ID","0202020576","PESQUISA DE ANTICOAGULANTE LUPICO"
"PA_PROC_ID","0202030016","CONTAGEM DE LINFOCITOS B"
"PA_PROC_ID","0202030024","CONTAGEM DE LINFOCITOS CD4/CD8"
"PA_PROC_ID","0202030032","CONTAGEM DE LINFOCITOS T TOTAIS"
"PA_PROC_ID","0202030040","DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO)"
"PA_PROC_ID","0202030059","DETECCAO DE RNA DO VIRUS DA HEPATITE C (QUALITATIVO)"
"PA_PROC_ID","0202030067","DETERMINACAO DE COMPLEMENTO (CH50)"
"PA_PROC_ID","0202030075","DETERMINACAO DE FATOR REUMATOIDE"
"PA_PROC_ID","0202030083","DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA"
"PA_PROC_ID","0202030091","DOSAGEM DE ALFA-FETOPROTEINA"
"PA_PROC_ID","0202030105","DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA)"
"PA_PROC_ID","0202030113","DOSAGEM DE BETA-2-MICROGLOBULINA"
"PA_PROC_ID","0202030121","DOSAGEM DE COMPLEMENTO C3"
"PA_PROC_ID","0202030130","DOSAGEM DE COMPLEMENTO C4"
"PA_PROC_ID","0202030148","DOSAGEM DE CRIOAGLUTININA"
"PA_PROC_ID","0202030156","DOSAGEM DE IMUNOGLOBULINA A (IGA)"
"PA_PROC_ID","0202030164","DOSAGEM DE IMUNOGLOBULINA E (IGE)"
"PA_PROC_ID","0202030172","DOSAGEM DE IMUNOGLOBULINA G (IGG)"
"PA_PROC_ID","0202030180","DOSAGEM DE IMUNOGLOBULINA M (IGM)"
"PA_PROC_ID","0202030199","DOSAGEM DE INIBIDOR DE C1-ESTERASE"
"PA_PROC_ID","0202030202","DOSAGEM DE PROTEINA C REATIVA"
"PA_PROC_ID","0202030210","GENOTIPAGEM DE VIRUS DA HEPATITE C"
"PA_PROC_ID","0202030229","IMUNOELETROFORESE DE PROTEINAS"
"PA_PROC_ID","0202030237","IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR)"
"PA_PROC_ID","0202030245","INTRADERMORREACAO COM DERIVADO PROTEICO PURIFICADO (PPD)"
"PA_PROC_ID","0202030253","PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA"
"PA_PROC_ID","0202030261","PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA"
"PA_PROC_ID","0202030270","PESQUISA DE ANTICORPOS ANTI-DNA"
"PA_PROC_ID","0202030288","PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI"
"PA_PROC_ID","0202030296","PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT/IMUNOBLOT)"
"PA_PROC_ID","0202030300","PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA)"
"PA_PROC_ID","0202030318","PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2"
"PA_PROC_ID","0202030326","PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP)"
"PA_PROC_ID","0202030334","PESQUISA DE ANTICORPOS ANTI-SCHISTOSOMAS"
"PA_PROC_ID","0202030342","PESQUISA DE ANTICORPOS ANTI-SM"
"PA_PROC_ID","0202030350","PESQUISA DE ANTICORPOS ANTI-SS-A (RO)"
"PA_PROC_ID","0202030369","PESQUISA DE ANTICORPOS ANTI-SS-B (LA)"
"PA_PROC_ID","0202030377","PESQUISA DE ANTICORPOS ANTIADENOVIRUS"
"PA_PROC_ID","0202030385","PESQUISA DE ANTICORPOS ANTIAMEBAS"
"PA_PROC_ID","0202030393","PESQUISA DE ANTICORPOS ANTIASPERGILLUS"
"PA_PROC_ID","0202030407","PESQUISA DE ANTICORPOS ANTIBRUCELAS"
"PA_PROC_ID","0202030415","PESQUISA DE ANTICORPOS ANTICISTICERCO"
"PA_PROC_ID","0202030423","PESQUISA DE ANTICORPOS ANTICLAMIDIA (POR IMUNOFLUORESCENCIA)"
"PA_PROC_ID","0202030431","PESQUISA DE ANTICORPOS ANTICORTEX SUPRARENAL"
"PA_PROC_ID","0202030440","PESQUISA DE ANTICORPOS ANTIEQUINOCOCOS"
"PA_PROC_ID","0202030458","PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70)"
"PA_PROC_ID","0202030466","PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES"
"PA_PROC_ID","0202030474","PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO)"
"PA_PROC_ID","0202030482","PESQUISA DE ANTICORPOS ANTIFIGADO"
"PA_PROC_ID","0202030490","PESQUISA DE ANTICORPOS ANTIGLIADINA (GLUTEN) IGG IGM E IGA"
"PA_PROC_ID","0202030504","PESQUISA DE ANTICORPOS ANTIGLOMERULO"
"PA_PROC_ID","0202030512","PESQUISA DE ANTICORPOS ANTIILHOTA DE LANGERHANS"
"PA_PROC_ID","0202030520","PESQUISA DE ANTICORPOS ANTIINSULINA"
"PA_PROC_ID","0202030539","PESQUISA DE ANTICORPOS ANTILEPTOSPIRAS"
"PA_PROC_ID","0202030547","PESQUISA DE ANTICORPOS ANTILISTERIA"
"PA_PROC_ID","0202030555","PESQUISA DE ANTICORPOS ANTIMICROSSOMAS"
"PA_PROC_ID","0202030563","PESQUISA DE ANTICORPOS ANTIMITOCONDRIA"
"PA_PROC_ID","0202030571","PESQUISA DE ANTICORPOS ANTIMUSCULO ESTRIADO"
"PA_PROC_ID","0202030580","PESQUISA DE ANTICORPOS ANTIMUSCULO LISO"
"PA_PROC_ID","0202030598","PESQUISA DE ANTICORPOS ANTINUCLEO"
"PA_PROC_ID","0202030601","PESQUISA DE ANTICORPOS ANTIPARIETAIS"
"PA_PROC_ID","0202030610","PESQUISA DE ANTICORPOS ANTIPLASMODIOS"
"PA_PROC_ID","0202030628","PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA"
"PA_PROC_ID","0202030636","PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS)"
"PA_PROC_ID","0202030644","PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE)"
"PA_PROC_ID","0202030652","PESQUISA DE ANTICORPOS CONTRA HISTOPLASMA"
"PA_PROC_ID","0202030660","PESQUISA DE ANTICORPOS CONTRA O SPOROTRIX SCHENKII"
"PA_PROC_ID","0202030679","PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV)"
"PA_PROC_ID","0202030687","PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV)"
"PA_PROC_ID","0202030695","PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO"
"PA_PROC_ID","0202030709","PESQUISA DE ANTICORPOS CONTRA PARACOCCIDIOIDES BRASILIENSIS"
"PA_PROC_ID","0202030717","PESQUISA DE ANTICORPOS E/OU ANTIGENO DO VIRUS SINCICIAL RESPIRATORIO"
"PA_PROC_ID","0202030725","PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA"
"PA_PROC_ID","0202030733","PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR"
"PA_PROC_ID","0202030741","PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS"
"PA_PROC_ID","0202030750","PESQUISA DE ANTICORPOS IGG ANTILEISHMANIAS"
"PA_PROC_ID","0202030768","PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA"
"PA_PROC_ID","0202030776","PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI"
"PA_PROC_ID","0202030784","PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL)"
"PA_PROC_ID","0202030792","PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS"
"PA_PROC_ID","0202030806","PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (ANTI-HAV-IGG)"
"PA_PROC_ID","0202030814","PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA"
"PA_PROC_ID","0202030822","PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER"
"PA_PROC_ID","0202030830","PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR"
"PA_PROC_ID","0202030849","PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES"
"PA_PROC_ID","0202030857","PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS"
"PA_PROC_ID","0202030865","PESQUISA DE ANTICORPOS IGM ANTILEISHMANIAS"
"PA_PROC_ID","0202030873","PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA"
"PA_PROC_ID","0202030881","PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI"
"PA_PROC_ID","0202030890","PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM)"
"PA_PROC_ID","0202030903","PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS"
"PA_PROC_ID","0202030911","PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (ANTI-HAV-IGM)"
"PA_PROC_ID","0202030920","PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA"
"PA_PROC_ID","0202030938","PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER"
"PA_PROC_ID","0202030946","PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR"
"PA_PROC_ID","0202030954","PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES"
"PA_PROC_ID","0202030962","PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA)"
"PA_PROC_ID","0202030970","PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG)"
"PA_PROC_ID","0202030989","PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG)"
"PA_PROC_ID","0202030997","DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR"
"PA_PROC_ID","0202031004","PESQUISA DE CRIOGLOBULINAS"
"PA_PROC_ID","0202031012","PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE)"
"PA_PROC_ID","0202031020","PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA"
"PA_PROC_ID","0202031039","PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA"
"PA_PROC_ID","0202031047","PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA)"
"PA_PROC_ID","0202031055","PROVAS DE PRAUSNITZ-KUSTNER (PK)"
"PA_PROC_ID","0202031063","PROVAS IMUNO-ALERGICAS BACTERIANAS"
"PA_PROC_ID","0202031071","QUANTIFICACAO DE RNA DO HIV-1"
"PA_PROC_ID","0202031080","QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C"
"PA_PROC_ID","0202031098","TESTE TREPONEMICO P/ DETECCAO DE SIFILIS"
"PA_PROC_ID","0202031101","REACAO DE MONTENEGRO ID"
"PA_PROC_ID","0202031110","TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS"
"PA_PROC_ID","0202031128","TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS"
"PA_PROC_ID","0202031136","TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS"
"PA_PROC_ID","0202031144","TESTES ALERGICOS DE CONTATO"
"PA_PROC_ID","0202031152","TESTES CUTANEOS DE LEITURA IMEDIATA"
"PA_PROC_ID","0202031160","TESTES RAPIDOS P/ DIAGNOSTICO DA SIFILIS"
"PA_PROC_ID","0202031179","TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES"
"PA_PROC_ID","0202031187","DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA"
"PA_PROC_ID","0202031195","DOSAGEM DA FRACAO C1Q DO COMPLEMENTO"
"PA_PROC_ID","0202031209","DOSAGEM DE TROPONINA"
"PA_PROC_ID","0202031217","DOSAGEM DO ANTIGENO CA 125"
"PA_PROC_ID","0202031225","EXAME LABORATORIAL PARA DOENCA DE GAUCHER I"
"PA_PROC_ID","0202031233","EXAME LABORATORIAL PARA DOENCA DE GAUCHER II"
"PA_PROC_ID","0202031241","GENOTIPAGEM DO HIV"
"PA_PROC_ID","0202031250","DETECCAO DE DNA PROVIRAL DO HTLV-1 E DO HTLV-2"
"PA_PROC_ID","0202031268","TESTE CONFIRMATORIO COM PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2"
"PA_PROC_ID","0202031276","DOSAGEM DE ADENOSINA-DESAMINASE (ADA)"
"PA_PROC_ID","0202031284","ANTIBETA 2 GLICOPROTEINA I -IGG"
"PA_PROC_ID","0202031292","DOSAGEM DE ANTI-BETA-2-GLICOPROTEINA I - IGM"
"PA_PROC_ID","0202031306","DIAGNOSTICO E REAVALIACAO DE HEMOGLOBINURIA PAROXISTICA NOTURNA"
"PA_PROC_ID","0202031314","DOSAGEM DE ANTICORPO ANTI-ACHR"
"PA_PROC_ID","0202031322","DOSAGEM DE SIROLIMO"
"PA_PROC_ID","0202031349","TESTE DE BIOLOGIA MOLECULAR PARA A DETECCAO DE MARCADORES DE MYCOBACTERIUM LEPRAE, EM AMOSTRAS DE B"
"PA_PROC_ID","0202031357","TESTE QUALITATIVO IN VITRO , PARA DETECCAO DE MYCOBACTERIUMLEPRAE RESISTENTE A RIFAMPICINA E/OU DA"
"PA_PROC_ID","0202031365","TESTE DE LIBERACAO DE INTERFERON-GAMA PARA ILTB (IGRA)"
"PA_PROC_ID","0202040011","DOSAGEM DE ESTERCOBILINOGENIO FECAL"
"PA_PROC_ID","0202040020","DOSAGEM DE GORDURA FECAL"
"PA_PROC_ID","0202040038","EXAME COPROLOGICO FUNCIONAL"
"PA_PROC_ID","0202040046","IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS"
"PA_PROC_ID","0202040054","PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA)"
"PA_PROC_ID","0202040062","PESQUISA DE EOSINOFILOS"
"PA_PROC_ID","0202040070","PESQUISA DE GORDURA FECAL"
"PA_PROC_ID","0202040089","PESQUISA DE LARVAS NAS FEZES"
"PA_PROC_ID","0202040097","PESQUISA DE LEUCOCITOS NAS FEZES"
"PA_PROC_ID","0202040100","PESQUISA DE LEVEDURAS NAS FEZES"
"PA_PROC_ID","0202040119","PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA)"
"PA_PROC_ID","0202040127","PESQUISA DE OVOS E CISTOS DE PARASITAS"
"PA_PROC_ID","0202040135","PESQUISA DE ROTAVIRUS NAS FEZES"
"PA_PROC_ID","0202040143","PESQUISA DE SANGUE OCULTO NAS FEZES"
"PA_PROC_ID","0202040151","PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES"
"PA_PROC_ID","0202040160","PESQUISA DE TRIPSINA NAS FEZES"
"PA_PROC_ID","0202040178","PESQUISA DE TROFOZOITAS NAS FEZES"
"PA_PROC_ID","0202040186","TESTE DE ELASTASE PANCREATICA FECAL"
"PA_PROC_ID","0202050017","ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA"
"PA_PROC_ID","0202050025","CLEARANCE DE CREATININA"
"PA_PROC_ID","0202050033","CLEARANCE DE FOSFATO"
"PA_PROC_ID","0202050041","CLEARANCE DE UREIA"
"PA_PROC_ID","0202050050","CONTAGEM DE ADDIS"
"PA_PROC_ID","0202050068","DETERMINACAO DE OSMOLALIDADE"
"PA_PROC_ID","0202050076","IDENTIFICACAO DE GLICIDIOS URINARIOS POR CROMATOGRAFIA (CAMADA DELGADA)"
"PA_PROC_ID","0202050084","DOSAGEM DE CITRATO"
"PA_PROC_ID","0202050092","DOSAGEM DE MICROALBUMINA NA URINA"
"PA_PROC_ID","0202050106","DOSAGEM DE OXALATO"
"PA_PROC_ID","0202050114","DOSAGEM DE PROTEINAS (URINA DE 24 HORAS)"
"PA_PROC_ID","0202050122","DOSAGEM E/OU FRACIONAMENTO DE ACIDOS ORGANICOS"
"PA_PROC_ID","0202050130","EXAME QUALITATIVO DE CALCULOS URINARIOS"
"PA_PROC_ID","0202050149","PESQUISA / DOSAGEM DE AMINOACIDOS (POR CROMATOGRAFIA)"
"PA_PROC_ID","0202050157","PESQUISA DE ALCAPTONA NA URINA"
"PA_PROC_ID","0202050165","PESQUISA DE AMINOACIDOS NA URINA"
"PA_PROC_ID","0202050173","PESQUISA DE BETA-MERCAPTO-LACTATO-DISSULFIDURIA"
"PA_PROC_ID","0202050181","PESQUISA DE CADEIAS LEVES KAPPA E LAMBDA"
"PA_PROC_ID","0202050190","PESQUISA DE CISTINA NA URINA"
"PA_PROC_ID","0202050203","PESQUISA DE COPROPORFIRINA NA URINA"
"PA_PROC_ID","0202050211","PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA"
"PA_PROC_ID","0202050220","PESQUISA DE FENIL-CETONA NA URINA"
"PA_PROC_ID","0202050238","PESQUISA DE FRUTOSE NA URINA"
"PA_PROC_ID","0202050246","PESQUISA DE GALACTOSE NA URINA"
"PA_PROC_ID","0202050254","PESQUISA DE GONADOTROFINA CORIONICA"
"PA_PROC_ID","0202050262","PESQUISA DE HOMOCISTINA NA URINA"
"PA_PROC_ID","0202050270","PESQUISA DE LACTOSE NA URINA"
"PA_PROC_ID","0202050289","PESQUISA DE MUCOPOLISSACARIDEOS NA URINA"
"PA_PROC_ID","0202050297","PESQUISA DE PORFOBILINOGENIO NA URINA"
"PA_PROC_ID","0202050300","PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE)"
"PA_PROC_ID","0202050319","PESQUISA DE TIROSINA NA URINA"
"PA_PROC_ID","0202050327","PROVA DE DILUICAO (URINA)"
"PA_PROC_ID","0202060012","DETERMINACAO DE INDICE DE TIROXINA LIVRE"
"PA_PROC_ID","0202060020","DETERMINACAO DE RETENCAO DE T3"
"PA_PROC_ID","0202060039","DETERMINACAO DE T3 REVERSO"
"PA_PROC_ID","0202060047","DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA"
"PA_PROC_ID","0202060055","DOSAGEM DE 17-CETOSTEROIDES TOTAIS"
"PA_PROC_ID","0202060063","DOSAGEM DE 17-HIDROXICORTICOSTEROIDES"
"PA_PROC_ID","0202060071","DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA)"
"PA_PROC_ID","0202060080","DOSAGEM DE ADRENOCORTICOTROFICO (ACTH)"
"PA_PROC_ID","0202060098","DOSAGEM DE ALDOSTERONA"
"PA_PROC_ID","0202060101","DOSAGEM DE AMP CICLICO"
"PA_PROC_ID","0202060110","DOSAGEM DE ANDROSTENEDIONA"
"PA_PROC_ID","0202060128","DOSAGEM DE CALCITONINA"
"PA_PROC_ID","0202060136","DOSAGEM DE CORTISOL"
"PA_PROC_ID","0202060144","DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA)"
"PA_PROC_ID","0202060152","DOSAGEM DE DIHIDROTESTOTERONA (DHT)"
"PA_PROC_ID","0202060160","DOSAGEM DE ESTRADIOL"
"PA_PROC_ID","0202060179","DOSAGEM DE ESTRIOL"
"PA_PROC_ID","0202060187","DOSAGEM DE ESTRONA"
"PA_PROC_ID","0202060195","DOSAGEM DE GASTRINA"
"PA_PROC_ID","0202060209","DOSAGEM DE GLOBULINA TRANSPORTADORA DE TIROXINA"
"PA_PROC_ID","0202060217","DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)"
"PA_PROC_ID","0202060225","DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH)"
"PA_PROC_ID","0202060233","DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH)"
"PA_PROC_ID","0202060241","DOSAGEM DE HORMONIO LUTEINIZANTE (LH)"
"PA_PROC_ID","0202060250","DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH)"
"PA_PROC_ID","0202060268","DOSAGEM DE INSULINA"
"PA_PROC_ID","0202060276","DOSAGEM DE PARATORMONIO"
"PA_PROC_ID","0202060284","DOSAGEM DE PEPTIDEO C"
"PA_PROC_ID","0202060292","DOSAGEM DE PROGESTERONA"
"PA_PROC_ID","0202060306","DOSAGEM DE PROLACTINA"
"PA_PROC_ID","0202060314","DOSAGEM DE RENINA"
"PA_PROC_ID","0202060322","DOSAGEM DE SOMATOMEDINA C (IGF1)"
"PA_PROC_ID","0202060330","DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS)"
"PA_PROC_ID","0202060349","DOSAGEM DE TESTOSTERONA"
"PA_PROC_ID","0202060357","DOSAGEM DE TESTOSTERONA LIVRE"
"PA_PROC_ID","0202060365","DOSAGEM DE TIREOGLOBULINA"
"PA_PROC_ID","0202060373","DOSAGEM DE TIROXINA (T4)"
"PA_PROC_ID","0202060381","DOSAGEM DE TIROXINA LIVRE (T4 LIVRE)"
"PA_PROC_ID","0202060390","DOSAGEM DE TRIIODOTIRONINA (T3)"
"PA_PROC_ID","0202060403","TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH"
"PA_PROC_ID","0202060411","TESTE DE ESTIMULO DA PROLACTINA APOS CLORPROMAZINA"
"PA_PROC_ID","0202060420","TESTE DE ESTIMULO COM GNRH OU COM AGONISTA GNRH"
"PA_PROC_ID","0202060438","TESTE DE ESTIMULO DO HGH APOS GLUCAGON"
"PA_PROC_ID","0202060446","TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA"
"PA_PROC_ID","0202060454","TESTE DE SUPRESSAO DO HGH APOS GLICOSE"
"PA_PROC_ID","0202060462","TESTE P/ INVESTIGACAO DO DIABETES INSIPIDUS"
"PA_PROC_ID","0202060470","PESQUISA DE MACROPROLACTINA"
"PA_PROC_ID","0202070018","DOSAGEM DE ACIDO DELTA-AMINOLEVULINICO"
